	GSM495209	GSM495210	GSM495211	GSM495212	GSM495213	GSM495214	GSM495215	GSM495216	GSM495217
1367682_at	6.632057787	6.45046601	6.662144756	8.208887255	8.227751951	8.261170061	7.374574154	7.104934145	7.483872375
1367683_at	9.28548678	9.362872577	9.337917966	6.930159269	6.924338215	6.794835769	8.365893187	8.350330124	8.263232843
1367684_at	3.478046985	3.23863763	3.422848041	3.122265928	2.928715826	2.551350102	3.084088835	3.086814867	2.67124637
1367685_at	11.68937413	11.5759974	11.7260976	11.98723928	11.99247962	11.95394158	12.35894722	12.3243018	12.31651589
1367686_at	11.28548929	11.27605328	11.29945578	9.789141164	9.690814839	9.830612112	10.6899649	10.72802537	10.5967079
1367687_a_at	8.582853257	8.615628252	8.463038512	9.466915933	9.508335633	9.5082955	10.13180035	10.05618238	10.02673252
1367688_at	7.554293243	7.598869197	7.673198913	6.843510615	6.870827732	6.830540796	7.312750379	7.25082938	7.194340111
1367689_a_at	11.14946335	11.23947004	11.26434582	3.510951168	3.431688864	3.871302487	10.21303669	10.17697467	10.22301807
1367690_at	10.42702787	10.42864318	10.43436299	8.859031169	8.889656756	8.893678924	9.839459378	9.876663536	9.865685703
1367691_at	10.6829501	10.5790465	10.6207514	7.991016041	8.154945387	7.99781744	10.06436438	10.07563514	10.11608828
1367692_at	3.160614704	3.032561047	3.119920817	2.960758689	2.87644547	2.823694905	2.866606384	2.932403595	2.919543446
1367693_at	9.219476717	9.434697657	9.41912386	12.75188637	12.8701958	12.71946291	10.60924803	10.53962075	10.57663769
1367694_at	10.68299763	10.75385996	10.74906286	9.806620424	9.672994665	9.664760482	10.1270312	10.06925054	10.11150192
1367695_at	11.18565138	11.30406879	11.21921362	11.2774822	11.25251263	11.19806257	8.058294006	7.97912942	8.101646436
1367696_at	7.912109589	8.031423639	7.833688792	6.823390761	6.866957956	6.669311984	10.33340978	10.3288151	10.35425482
1367697_at	9.625708039	9.61142346	9.621568079	8.244877169	8.342710802	8.307678774	9.062531689	8.994571755	9.033603932
1367698_a_at	7.990947474	8.031000739	8.004716947	6.971109263	7.01403212	7.120910079	8.481882439	8.411104792	8.663858483
1367699_at	6.558699633	6.492263028	6.451058105	6.606686716	6.761324275	6.748465591	7.383195724	7.421839644	7.460617199
1367700_at	4.951021673	5.310644741	5.595128817	6.718615247	6.737081841	6.741620482	8.684660057	8.752453338	8.789069965
1367701_at	6.359269344	6.605232605	6.625122817	7.550150176	7.592296392	7.564889317	11.19025985	11.15670632	11.19643937
1367702_at	11.63624667	11.6110465	11.53536246	8.096277018	8.110540816	8.087805138	9.523645772	9.575334043	9.546888471
1367703_at	3.561197083	3.388493722	3.511400788	3.102639273	2.690169819	2.739412211	2.786531157	2.95183963	2.982798158
1367704_at	8.041301231	8.246311064	8.104445038	9.722835542	9.726357709	9.736715038	9.043856765	8.971908208	9.013578145
1367705_at	8.820208123	8.883909383	8.905414791	8.45496949	8.483839925	8.530960567	7.855641276	7.685788906	7.719439777
1367706_at	10.32640553	10.29483597	10.23550312	10.69414201	10.76094011	10.77815223	9.384007549	9.302625783	9.354009851
1367707_at	8.730183184	8.828919435	8.764296774	6.989308146	6.76382487	6.879274143	8.683168238	8.740955494	8.772444175
1367708_a_at	10.43476664	10.27697811	10.37390288	9.26889706	9.073370259	9.145910971	10.35215057	10.4174829	10.43644382
1367709_at	9.883518891	9.993387515	9.925167447	9.804886414	9.873266302	9.833107242	10.98343605	10.93914063	10.97857965
1367710_at	9.765389971	9.812990503	9.716067246	7.864251083	7.89869076	7.906261963	9.599969041	9.509671938	9.482096854
1367711_at	10.83932069	10.83065476	10.87538412	11.17884751	11.16003288	11.22476893	10.82953012	10.75739676	10.82586736
1367712_at	5.96841264	6.254547615	6.301264525	4.865543262	5.226674179	5.092517645	8.397764093	8.335126871	8.536299711
1367713_at	9.101007003	8.958068761	9.016879712	8.853097775	8.903618003	8.916824079	9.044650311	9.084523291	9.090108778
1367714_at	7.397523607	7.210079075	6.981288457	7.40540495	7.456364998	7.473638769	7.795576656	7.785220204	7.640561028
1367715_at	9.220109211	9.161240625	9.137176576	5.98376291	5.653319577	5.733085232	8.907274133	8.875880601	8.89364161
1367716_at	8.251419828	8.265703105	8.179335154	10.12870493	10.00699913	10.11050493	8.281150114	8.228677898	8.332543407
1367717_at	11.72829334	11.76278519	11.73074636	11.61338182	11.61668456	11.59094267	12.66423339	12.68699088	12.57830152
1367718_at	8.182948443	8.055907475	8.053123208	7.66881117	7.643955304	7.575102871	7.624526122	7.864701953	7.781442296
1367719_at	9.349271323	9.388059689	9.392197967	9.685536872	9.681151053	9.713676854	9.764520183	9.76429215	9.739573054
1367720_at	10.90415801	10.9780729	10.89107345	7.37131749	7.370807182	7.312315202	8.819905673	8.780104764	8.819652759
1367721_at	9.769543552	9.808852241	9.838533485	8.269226033	8.301697253	8.369842846	9.916109498	9.891821306	9.93693638
1367722_at	6.837726281	7.038519354	6.888745863	8.052410408	8.08665149	8.129599137	8.202172947	8.275947535	8.208904518
1367723_a_at	7.833633776	7.782122303	7.70190541	6.946363372	7.00103252	7.109440574	9.260214148	9.294513264	9.123092377
1367724_a_at	9.532139146	9.534601109	9.459794254	8.13180282	8.135086174	8.051263696	10.33237874	10.31414591	10.30039172
1367725_at	7.946623774	7.907713637	7.9153373	7.401541421	7.426935254	7.347087746	7.713171198	7.738079168	7.644234366
1367726_at	6.80997235	6.617134293	5.655309251	8.583193584	8.463002889	8.506911005	7.520285299	7.391316203	7.539146344
1367727_at	7.636021605	7.665837106	7.716602396	8.372562159	8.451532397	8.354677273	8.271191601	8.259616274	8.294919062
1367728_at	7.523685603	7.654942242	7.705799912	7.823924359	7.715941259	7.83092914	7.486408371	7.555202162	7.569007976
1367729_at	11.86996125	11.89137916	11.89809247	9.328261992	9.401805554	9.393458212	10.0813147	10.0538227	10.14031105
1367730_at	9.902333015	9.870846642	9.893090757	8.877675983	8.809687153	8.951344328	8.928986174	8.92825287	8.94271425
1367731_at	8.063669729	8.092455469	8.200317313	9.792453801	10.13356263	10.02013371	9.940288375	9.872537015	9.840063523
1367732_at	7.813450526	7.859365566	7.82308994	8.136140796	8.298109921	8.356294985	9.523627277	9.501711303	9.502982368
1367733_at	8.334609287	8.59409592	8.411507574	10.70824575	10.80137987	10.78400189	9.77655355	9.675722155	9.606367752
1367734_at	7.715500146	7.53489519	7.4906528	9.127199871	9.147629792	9.086756933	9.921635127	9.813555117	9.804508556
1367735_at	11.13271242	11.06990457	11.08746357	7.568338637	7.61726208	7.614986213	8.673203375	8.703720203	8.725017798
1367736_at	9.471267656	9.48181713	9.423909732	10.5087688	10.61519123	10.42214776	9.650536367	9.669911975	9.779847411
1367737_at	10.16530921	10.13516038	10.12749155	8.783287237	8.768092699	8.810097299	9.428250294	9.419262592	9.495392284
1367738_at	6.399281046	6.3999468	6.76998847	7.339431278	7.423181377	7.368585699	7.836121636	7.981402121	7.736004206
1367739_at	5.987396881	6.161251067	6.276309232	4.916473253	4.80298649	4.578355049	8.024722161	8.023070942	8.036277136
1367740_at	7.10492995	6.694342853	6.914264733	11.39811049	11.50449383	11.40147056	8.560136118	8.490667262	8.51693775
1367741_at	9.72140574	9.766441445	9.750391845	8.047031407	8.121505755	8.096674213	8.545763071	8.553929496	8.588893821
1367742_at	5.027665688	5.513716459	5.1719428	5.642882017	5.671137322	5.403267575	5.160640893	5.368218864	5.30778785
1367743_at	5.519983863	5.532860373	5.851430829	6.355553514	6.31180602	6.21097743	5.727935218	5.851365619	5.927206802
1367744_at	6.544721598	6.649369607	6.459356536	7.920053189	8.030113331	7.94917737	8.332018119	8.392607531	8.268983536
1367745_at	7.757481623	7.787381727	7.676981849	9.004251197	9.101933849	9.043413146	7.759428365	7.807136856	7.916843609
1367746_a_at	7.080843961	6.919495612	7.04159671	7.455021518	7.40106436	7.46844829	8.079954455	8.069107936	8.016589508
1367747_at	7.816061745	8.108463254	7.751772731	10.0421617	10.10336004	10.06403947	8.468829784	8.443664278	8.421652767
1367748_at	8.847898218	8.86689681	8.749741613	8.136174252	8.321506937	8.222556807	8.096379723	7.912352773	8.063783041
1367749_at	5.76700275	5.757865357	5.883319877	5.972285625	5.845373325	6.022328782	8.450442007	8.58574174	8.563797547
1367750_at	8.490907696	8.527521574	8.46894036	7.806278987	7.781472378	7.758120606	8.000949288	8.021867703	8.066530837
1367751_at	7.637138184	7.768059271	7.656873577	7.619661108	7.524413874	7.55460294	7.057723128	7.045113627	7.082135068
1367752_at	7.992781495	7.878433748	8.079678937	7.185535019	7.231353112	7.230781428	7.514119725	7.450686367	7.434499589
1367753_at	7.048773874	7.082151509	6.886793625	5.736345354	5.694386395	5.759514025	6.635171544	6.501578081	6.725485695
1367754_s_at	10.55205347	10.50547078	10.59663303	5.971659753	5.83686173	5.976176358	6.562987126	6.537899058	6.520102187
1367755_at	12.75898102	12.76221554	12.69874632	9.485195317	9.389875317	9.479397733	9.852561954	9.764892991	9.850296884
1367756_at	9.061639823	9.129692767	9.171955767	7.397554109	7.545189468	7.429966321	7.160818116	7.161934683	7.197571602
1367757_at	11.7139046	11.72624465	11.69810759	12.0856636	12.19146834	12.14204143	11.31176156	11.22320038	11.22357995
1367758_at	8.100323915	7.916285475	7.765003661	3.297821997	2.931777133	3.025630951	3.365513557	3.490381783	3.23691619
1367759_at	7.684158599	7.701786659	7.614732578	8.4430666	8.359000935	8.398013688	9.327591182	9.224784782	9.258275276
1367760_at	8.259169281	8.329967866	8.203239284	10.0988983	10.17818545	10.05551485	9.000374117	9.019612378	8.913046114
1367761_at	7.537102594	7.646937652	7.582987731	8.00471943	8.029763937	7.888002133	7.470693265	7.515113607	7.516872145
1367762_at	4.394921041	4.856558871	4.513899092	8.969942089	9.159284453	9.093230635	4.245201262	4.007166812	3.968983332
1367763_at	10.58774739	10.76705368	10.61782573	8.753308165	8.846347482	8.816123751	9.387740915	9.371597222	9.451994706
1367764_at	8.879917718	8.793080262	8.946554675	9.705196938	9.614569594	9.767227012	9.229767415	9.324848188	9.228766563
1367765_at	9.740806099	9.872475679	9.76713303	7.824918099	7.836328663	7.77840216	9.635452092	9.54044961	9.662892603
1367766_at	10.17142399	9.994395763	10.09254543	9.574888836	9.544049595	9.563902498	9.366580816	9.368348339	9.455015386
1367767_at	10.01797851	10.04675796	9.932134173	6.874978937	6.879532328	6.749814654	7.703923456	7.749003775	7.566090731
1367768_at	4.328987639	4.729876901	4.544774541	8.542256942	8.595443362	8.509971029	8.900493953	8.890360345	8.892922233
1367769_at	8.421364799	8.679675052	8.525360191	9.235895209	9.20251345	9.171468527	9.332256491	9.334975437	9.236425627
1367770_at	9.637954293	9.669764662	9.659804077	9.915896629	9.992349585	9.863329899	10.40181072	10.33218396	10.3660814
1367771_at	9.031050984	8.937126702	9.004094728	9.293215931	9.368129536	9.372661802	9.622742408	9.693986092	9.652133773
1367772_at	8.177962521	8.169562298	8.106184505	8.934727454	9.005988595	8.993639641	8.584098553	8.649519017	8.563974972
1367773_at	9.404139733	9.339806779	9.331374979	7.218813809	7.435437527	7.148836583	7.943153482	7.778423913	7.846969529
1367774_at	12.34273281	12.25539064	12.404266	9.628059158	9.747816495	9.76084856	10.18104883	10.11818349	10.24663296
1367775_at	11.78166202	11.76030829	11.76851248	8.042173588	7.893642398	8.070661136	7.081412415	7.123688181	7.239334912
1367776_at	3.654995883	3.80563229	3.491679663	3.232392368	3.265452015	3.24882689	6.34526982	6.344164831	6.133197228
1367777_at	11.08758099	11.10374978	11.1691395	8.128310723	8.150745714	8.109509698	8.732278756	8.693284204	8.630967139
1367778_at	7.536262197	7.681192186	7.457148863	5.129405862	4.895390724	4.785291393	6.096522652	6.231480564	6.232596991
1367779_at	6.055010508	6.371158213	6.061797501	9.067653887	9.124335076	9.090704513	7.640055439	7.724746624	7.606828746
1367780_at	5.222814953	5.305262858	4.900966819	5.063007301	4.893541674	4.765647481	6.097263577	5.997179953	6.0645016
1367781_at	3.423682346	3.124612971	3.196995388	2.978804663	2.899626612	2.799460919	3.041946841	2.935310831	2.876384733
1367782_at	5.382233091	5.606756817	5.445063588	5.826441454	5.899773206	6.00713693	7.493393649	7.239333383	7.227044643
1367783_at	10.67345618	10.77423329	10.67095691	11.08123918	11.0714847	11.04915801	10.27724086	10.36065006	10.40145439
1367784_a_at	11.98846625	11.96207387	11.95046761	11.88168817	11.9630594	11.94954799	10.85390846	10.77544692	10.80176779
1367785_at	4.517027209	4.351601425	4.162328403	3.902445093	3.502864933	3.817296988	7.517414951	7.403636398	7.469947418
1367786_at	10.18300764	10.18202207	10.12677421	4.634457143	5.017560283	4.727986163	9.606484685	9.564109782	9.601232545
1367787_at	4.484484091	5.40279345	5.349365377	7.514057188	7.486102398	7.425188644	6.729888951	6.794411838	6.87908064
1367788_at	7.47765454	7.553036746	7.483833306	7.595596077	7.586207502	7.599920357	7.687324165	7.675496306	7.725565014
1367789_at	7.608664429	7.173667329	7.479248054	8.975874682	9.069055921	9.063753117	7.592703848	7.761093799	7.6842039
1367790_at	9.013261325	9.178719754	9.121042164	7.912151981	7.823909625	7.915303624	8.654493432	8.627227088	8.546074707
1367791_at	7.119389786	7.125653864	7.040505556	8.114828748	8.335773362	8.183567567	7.245744444	7.173183416	7.349548598
1367792_at	3.238113209	3.475394184	3.443532456	3.307344501	3.242442047	3.083443255	3.291537492	3.220430494	3.114670405
1367793_at	12.0297875	12.02618393	12.00963364	9.512619519	9.58401664	9.507199766	9.730753847	9.687859059	9.654804245
1367794_at	7.26080569	7.444466798	7.410800074	7.597734368	7.695323939	7.634478679	4.137702765	4.377048664	4.105470273
1367795_at	8.829943647	8.757435555	8.60662837	8.209592209	8.357015757	8.253925407	8.763075474	8.682582192	8.605006192
1367796_at	8.041793599	8.151591825	8.25208157	6.065102085	5.798414937	5.905250728	7.506047468	7.398121805	7.158271688
1367797_at	6.127253754	6.184629177	6.200245345	5.814059116	5.862872062	5.636596662	5.696549738	5.484788402	5.397834985
1367798_at	11.23739595	11.20131979	11.28735505	7.606577444	7.509594322	7.617040942	7.673190661	7.863515545	7.841747219
1367799_at	6.536473453	5.072106647	6.630403078	10.46509792	10.52175206	10.54198389	5.055228625	5.278925344	5.678318407
1367800_at	5.954795203	5.948618674	6.029337423	8.80859855	8.798587213	8.954236448	9.354268528	9.355821008	9.302287813
1367801_at	8.328119327	8.455643741	8.427621038	6.78268393	6.752104562	6.699385698	9.13201451	9.126690505	9.150437742
1367802_at	7.573149751	7.772692392	7.65422035	9.754987839	9.763481559	9.740248417	9.348602754	9.504768572	9.488682681
1367803_at	7.070138116	7.017812586	7.112428595	6.893169129	6.930288165	6.983358721	7.369829929	7.405978788	7.425594352
1367804_at	12.23435895	12.19728309	12.19984831	4.840716858	4.919184655	4.943395585	3.894539116	3.805500647	4.000680389
1367805_at	4.5280439	5.886269521	5.588782696	10.03069069	10.03583842	10.03528862	7.271813622	7.16755048	7.153647435
1367806_at	4.281349074	4.231923918	5.060080568	8.385331097	8.548687448	8.440299134	5.694215348	5.694682417	5.902761223
1367807_at	8.803271017	8.833959463	8.707739657	7.047406004	7.102662505	7.30347644	8.270666544	8.28122917	8.259962863
1367808_at	9.722263506	9.858174447	9.807798684	10.99323381	10.90898196	10.9621075	9.412024642	9.376797519	9.444529381
1367809_at	4.179996718	4.172608297	3.99107651	3.762975861	3.629095297	3.599458544	3.539712633	3.679918995	3.494889991
1367810_at	5.390015172	5.505483847	5.700700209	7.282398541	7.436654843	7.546431476	6.271240117	6.567272431	6.093397543
1367811_at	4.026404344	4.892120303	3.487881004	8.20765679	8.220256815	8.242704803	5.29390743	5.230711279	5.20582174
1367812_at	6.069741478	6.489739655	6.476056035	9.204041615	9.401960683	9.376540792	4.607342734	4.275040012	4.138844991
1367813_at	6.703643274	6.965019457	6.880574034	7.916068128	8.083697756	8.051484865	9.311197083	9.266400952	9.215540002
1367814_at	9.060576816	8.858369878	8.961178256	12.66437451	12.760587	12.7357278	9.576776451	9.643969673	9.681049113
1367815_at	8.190761541	8.268546022	8.119437463	8.13281783	8.105901697	8.050247356	7.550293333	7.612916007	7.565614783
1367816_at	5.5321661	5.414218423	5.38931733	9.153871478	9.268695365	9.132101203	12.7298405	12.67629442	12.62690449
1367817_at	7.928989216	7.887456056	7.989173537	7.539173051	7.595508289	7.53264089	8.381666703	8.197852963	8.254981911
1367818_at	8.907326858	8.922979141	8.985288107	8.200290184	8.282484126	8.269702755	6.971907189	7.099132476	6.953450921
1367819_at	11.17891789	11.12868602	11.15005204	10.55161533	10.51695457	10.46274713	9.319648059	9.36876954	9.364402206
1367820_at	8.609623659	8.604998605	8.495674477	8.447863744	8.48712749	8.474456019	8.733181159	8.709258742	8.741665598
1367821_a_at	4.205291398	4.238577748	4.744821448	6.16474712	5.913227119	6.156690165	4.236335386	4.293255272	4.30298407
1367822_at	3.561197083	3.539234903	3.438189324	3.561677751	3.265452015	3.366942351	3.527500263	3.230561941	3.3686158
1367823_at	5.371340324	5.409546922	6.023032858	7.147400329	7.026473167	6.923847654	7.625347116	7.611783084	7.488079951
1367824_at	8.919595436	9.020101485	8.944650674	9.202973696	9.162897381	9.171413914	8.901285288	8.919141236	8.99908625
1367825_at	6.291538743	6.024616637	6.098363523	7.288168937	7.149987098	7.013803639	7.175894549	7.243662369	7.272826667
1367826_at	9.992816654	10.02719254	10.03288402	7.611788174	7.484203645	7.66313056	9.712428356	9.812456158	9.831051173
1367827_at	9.298421416	9.347889031	9.228221858	11.20722612	11.16858159	11.09298047	10.79554837	10.86030324	10.80236681
1367828_at	8.862975069	8.898831376	8.835076722	6.177465469	5.79408786	5.819468318	6.432892105	6.485593899	6.493753175
1367829_at	10.1840482	10.25089271	10.11653201	7.735125163	7.786797379	7.791657343	8.081081025	7.995754444	8.069154727
1367830_a_at	6.801077866	6.646926222	6.582128003	6.714784265	6.53131432	6.580292257	6.308032445	6.352898401	6.669374624
1367831_at	7.504203591	7.540003849	7.571193331	6.024616637	5.847956254	5.870831502	7.687690427	7.518533022	7.676562563
1367832_at	10.33781763	10.30266171	10.33079407	8.267745104	8.260916231	8.278059146	9.324328173	9.358624277	9.278377163
